School District,Category,Pre-K Applicants,Pre-K Offers,Kindergarten Applicants,Kindergarten Offers,Grade 6 Applicants,Grade 6 Offers,Grade 9 Applicants,Grade 9 Offers
10,Zip Code 11102,s,s,s,s,s,s,78,s
10,Zip Code 11103,s,s,s,s,s,s,62,s
10,Zip Code 11104,s,s,s,s,s,s,80,10
10,Zip Code 11105,s,s,s,s,s,s,129,11
10,Zip Code 11106,s,s,s,s,s,s,97,7
10,Zip Code 11109,s,s,s,s,s,s,6,s
10,Zip Code 11114,s,s,s,s,s,s,s,s
10,Zip Code 11201,s,s,s,s,s,s,89,s
10,Zip Code 11203,s,s,s,s,s,s,186,s
10,Zip Code 11204,s,s,s,s,s,s,114,s
10,Zip Code 11205,s,s,s,s,s,s,75,s
10,Zip Code 11206,s,s,s,s,s,s,133,s
10,Zip Code 11207,s,s,s,s,s,s,251,s
10,Zip Code 11208,s,s,s,s,s,s,264,s
10,Zip Code 11209,s,s,s,s,s,s,85,s
10,Zip Code 11210,s,s,s,s,s,s,99,s
10,Zip Code 11211,s,s,s,s,s,s,45,s
10,Zip Code 11212,s,s,s,s,s,s,282,s
10,Zip Code 11213,s,s,s,s,s,s,144,s
10,Zip Code 11214,s,s,s,s,s,s,192,s
10,Zip Code 11215,s,s,s,s,s,s,92,s
10,Zip Code 11216,s,s,s,s,s,s,104,s
10,Zip Code 11217,s,s,s,s,s,s,42,s
10,Zip Code 11218,s,s,s,s,s,s,144,s
10,Zip Code 11219,s,s,s,s,s,s,141,s
10,Zip Code 11220,s,s,s,s,s,s,251,s
10,Zip Code 11221,s,s,s,s,s,s,200,s
10,Zip Code 11222,s,s,s,s,s,s,49,s
10,Zip Code 11223,s,s,s,s,s,s,88,s
10,Zip Code 11224,s,s,s,s,s,s,41,s
10,Zip Code 11225,s,s,s,s,s,s,114,s
10,Zip Code 11226,s,s,s,s,s,s,219,s
10,Zip Code 11228,s,s,s,s,s,s,98,s
10,Zip Code 11229,s,s,s,s,s,s,120,s
10,Zip Code 11230,s,s,s,s,s,s,93,s
10,Zip Code 11231,s,s,s,s,s,s,75,s
10,Zip Code 11232,s,s,s,s,s,s,63,s
10,Zip Code 11233,s,s,s,s,s,s,197,s
10,Zip Code 11234,s,s,s,s,s,s,146,s
10,Zip Code 11235,s,s,s,s,s,s,103,s
10,Zip Code 11236,s,s,s,s,s,s,241,s
10,Zip Code 11237,s,s,s,s,s,s,168,s
10,Zip Code 11238,s,s,s,s,s,s,82,s
10,Zip Code 11239,s,s,s,s,s,s,43,s
10,Zip Code 11249,s,s,s,s,s,s,26,s
10,Zip Code 11310,s,s,s,s,s,s,s,s
10,Zip Code 11354,s,s,s,s,s,s,208,31
10,Zip Code 11355,s,s,s,s,s,s,374,28
10,Zip Code 11356,s,s,s,s,s,s,103,10
10,Zip Code 11357,s,s,s,s,s,s,143,13
10,Zip Code 11358,s,s,s,s,s,s,175,22
10,Zip Code 11360,s,s,s,s,s,s,74,8
10,Zip Code 11361,s,s,s,s,s,s,128,15
10,Zip Code 11362,s,s,s,s,s,s,143,15
10,Zip Code 11363,s,s,s,s,s,s,32,s
10,Zip Code 11364,s,s,s,s,s,s,244,49
10,Zip Code 11365,s,s,s,s,s,s,238,24
10,Zip Code 11366,s,s,s,s,s,s,57,9
10,Zip Code 11367,s,s,s,s,s,s,82,6
10,Zip Code 11368,s,s,s,s,s,s,235,s
10,Zip Code 11369,s,s,s,s,s,s,119,s
10,Zip Code 11370,s,s,s,s,s,s,135,s
10,Zip Code 11372,s,s,s,s,s,s,254,14
10,Zip Code 11373,s,s,s,s,s,s,457,31
10,Zip Code 11374,s,s,s,s,s,s,121,15
10,Zip Code 11375,s,s,s,s,s,s,267,34
10,Zip Code 11377,s,s,s,s,s,s,296,18
10,Zip Code 11378,s,s,s,s,s,s,137,8
10,Zip Code 11379,s,s,s,s,s,s,111,7
10,Zip Code 11385,s,s,s,s,s,s,219,s
10,Zip Code 11411,s,s,s,s,s,s,38,s
10,Zip Code 11412,s,s,s,s,s,s,91,s
10,Zip Code 11413,s,s,s,s,s,s,104,s
10,Zip Code 11414,s,s,s,s,s,s,34,s
10,Zip Code 11415,s,s,s,s,s,s,36,s
10,Zip Code 11416,s,s,s,s,s,s,80,s
10,Zip Code 11417,s,s,s,s,s,s,106,s
10,Zip Code 11418,s,s,s,s,s,s,88,s
10,Zip Code 11419,s,s,s,s,s,s,113,s
10,Zip Code 11420,s,s,s,s,s,s,101,s
10,Zip Code 11421,s,s,s,s,s,s,106,s
10,Zip Code 11422,s,s,s,s,s,s,66,s
10,Zip Code 11423,s,s,s,s,s,s,72,s
10,Zip Code 11426,s,s,s,s,s,s,69,s
10,Zip Code 11427,s,s,s,s,s,s,81,s
10,Zip Code 11428,s,s,s,s,s,s,47,s
10,Zip Code 11429,s,s,s,s,s,s,54,s
10,Zip Code 11432,s,s,s,s,s,s,301,15
10,Zip Code 11433,s,s,s,s,s,s,87,s
10,Zip Code 11434,s,s,s,s,s,s,121,s
10,Zip Code 11435,s,s,s,s,s,s,140,s
10,Zip Code 11436,s,s,s,s,s,s,33,s
10,Zip Code 11458,s,s,s,s,s,s,s,s
10,Zip Code 11550,s,s,s,s,s,s,s,s
10,Zip Code 11691,s,s,s,s,s,s,90,s
10,Zip Code 11692,s,s,s,s,s,s,30,s
10,Zip Code 11693,s,s,s,s,s,s,12,s
10,Zip Code 11694,s,s,s,s,s,s,16,s
10,Zip Code 11697,s,s,s,s,s,s,s,s
10,Zip Code 11743,s,s,s,s,s,s,s,s
10,Zip Code 14068,s,s,s,s,s,s,s,s
10,Zip Code 21220,s,s,s,s,s,s,s,s
10,Zip Code 59870,s,s,s,s,s,s,s,s
10,Zip Code 77357,s,s,s,s,s,s,s,s
10,Zip Code Unknown,s,s,s,s,s,s,27,s
11,All Students,"2,891","2,473","2,866","2,425","3,476","2,777","9,331","2,555"
11,Home Language is (AMERICAN) SIGN LANGUAGE,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is ADANGME,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is AFRIKAANS,N/A,N/A,N/A,N/A,s,s,8,s
11,Home Language is AKAN,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is ALBANIAN,N/A,N/A,N/A,N/A,33,s^,47,26
11,Home Language is AMHARIC,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is ARABIC,N/A,N/A,N/A,N/A,93,81,151,82
11,Home Language is BAMBARA,N/A,N/A,N/A,N/A,s,s,10,s
11,Home Language is BELORUSSIAN,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is BENGALI,N/A,N/A,N/A,N/A,128,86,161,29
11,Home Language is BIHARI,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is BULGARIAN,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is BURMESE,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is CANTONESE,N/A,N/A,N/A,N/A,s,s,s,s
11,"Home Language is CHINESE,ANY",N/A,N/A,N/A,N/A,11,s^,15,8
11,Home Language is CHINESE/ANY-SPANISH,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is ENGLISH,N/A,N/A,N/A,N/A,"2,470","1,997","5,726","1,659"
11,Home Language is EWE,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is FRENCH,N/A,N/A,N/A,N/A,12,s^,74,15
11,Home Language is FRENCH-HAITIAN CREOLE,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is FRENCH-KHMER,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is FULANI,N/A,N/A,N/A,N/A,8,s^,33,8
11,Home Language is GA,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is GARIFUNA,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is GREEK,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is GUJARATI,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is HAITIAN CREOLE,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is HAUSA,N/A,N/A,N/A,N/A,s,s,9,s
11,Home Language is HEBREW,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is HINDI,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is HUNGARIAN,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is IBO,N/A,N/A,N/A,N/A,s,s,6,s
11,Home Language is ITALIAN,N/A,N/A,N/A,N/A,s,s,7,s
11,Home Language is JAMAICAN-CREOLE,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is JAPANESE,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is KHMER,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is KOREAN,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is KRIO,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is MALINKE,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is MANDARIN,N/A,N/A,N/A,N/A,s,s,9,s
11,Home Language is MANDINGO,N/A,N/A,N/A,N/A,s,s,24,s
11,Home Language is MOSSI,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is NATIVE AMERICAN LANGUAGES,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is NEPALI,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is NIGER-CONGO,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is PASHTO,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is PILIPINO,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is POLISH,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is PORTUGUESE,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is PUNJABI,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is ROMANIAN,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is RUSSIAN,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is RUSSIAN-YIDDISH,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is SERBO-CROATIAN,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is SLOVAK,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is SONINKE,N/A,N/A,N/A,N/A,s,s,32,s
11,Home Language is SPANISH,N/A,N/A,N/A,N/A,616,468,"2,840",658
11,Home Language is THAI,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is TIBETAN,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is TONGA,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is TWI,N/A,N/A,N/A,N/A,13,s^,44,10
11,Home Language is UKRAINIAN,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is URDU,N/A,N/A,N/A,N/A,17,s^,26,11
11,Home Language is UZBEK,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is VIETNAMESE,N/A,N/A,N/A,N/A,13,s^,14,s^
11,Home Language is VIETNAMESE-CHINESE,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is VIETNAMESE-FRENCH,N/A,N/A,N/A,N/A,s,s,s,s
11,Home Language is WOLOF,N/A,N/A,N/A,N/A,s,s,15,s
11,Home Language is YORUBA,N/A,N/A,N/A,N/A,s,s,s,s
11,Residential District 01,s,s,s,s,s,s,11,s
11,Residential District 02,s,s,s,s,s,s,18,s
11,Residential District 03,s,s,s,s,s,s,26,s
11,Residential District 04,s,s,s,s,s,s,31,s
11,Residential District 05,s,s,s,s,s,s,50,s
11,Residential District 06,s,s,s,s,s,s,61,s
11,Residential District 07,13,s,10,s,36,11,527,101
11,Residential District 08,211,82,171,s,266,52,"1,287",279
11,Residential District 09,20,9,26,s,85,28,"1,252",191
11,Residential District 10,95,34,84,7,155,31,"2,106",408
11,Residential District 11,"2,361","2,236","2,401",s^,"2,693","2,591","2,733","1,341"
11,Residential District 12,146,86,135,s,223,49,882,165
11,Residential District 13,s,s,s,s,s,s,10,s
11,Residential District 14,s,s,s,s,s,s,s,s
11,Residential District 15,s,s,s,s,s,s,s,s
11,Residential District 16,s,s,s,s,s,s,10,s
11,Residential District 17,s,s,s,s,s,s,21,s
11,Residential District 18,s,s,s,s,s,s,13,s
11,Residential District 19,s,s,s,s,s,s,33,6
11,Residential District 20,s,s,s,s,s,s,s,s
11,Residential District 21,s,s,s,s,s,s,7,s
11,Residential District 22,s,s,s,s,s,s,9,s
11,Residential District 23,s,s,s,s,s,s,20,s
11,Residential District 24,s,s,s,s,s,s,27,s
11,Residential District 25,s,s,s,s,s,s,24,s
11,Residential District 26,s,s,s,s,s,s,16,s
11,Residential District 27,s,s,s,s,s,s,30,8
11,Residential District 28,s,s,s,s,s,s,14,s
11,Residential District 29,s,s,s,s,s,s,36,s
11,Residential District 30,s,s,s,s,s,s,20,s
11,Residential District 31,s,s,s,s,s,s,19,s
11,Residential District 32,s,s,s,s,s,s,7,s
11,Residential District Unknown,s,s,s,s,s,s,19,s
11,Zip Code 10001,s,s,s,s,s,s,s,s
11,Zip Code 10002,s,s,s,s,s,s,8,s
11,Zip Code 10003,s,s,s,s,s,s,s,s
11,Zip Code 10009,s,s,s,s,s,s,s,s
11,Zip Code 10011,s,s,s,s,s,s,s,s
11,Zip Code 10016,s,s,s,s,s,s,s,s
11,Zip Code 10019,s,s,s,s,s,s,s,s
11,Zip Code 10023,s,s,s,s,s,s,s,s
11,Zip Code 10024,s,s,s,s,s,s,s,s
11,Zip Code 10025,s,s,s,s,s,s,7,s
11,Zip Code 10026,s,s,s,s,s,s,14,s
11,Zip Code 10027,s,s,s,s,s,s,19,s
11,Zip Code 10029,s,s,s,s,s,s,19,s
11,Zip Code 10030,s,s,s,s,s,s,14,s
11,Zip Code 10031,s,s,s,s,s,s,14,s
11,Zip Code 10032,s,s,s,s,s,s,13,s
11,Zip Code 10033,s,s,s,s,s,s,15,s
11,Zip Code 10034,s,s,s,s,s,s,11,s
11,Zip Code 10035,s,s,s,s,s,s,16,s
11,Zip Code 10036,s,s,s,s,s,s,s,s
11,Zip Code 10037,s,s,s,s,s,s,9,s
11,Zip Code 10038,s,s,s,s,s,s,s,s
11,Zip Code 10039,s,s,s,s,s,s,9,s
11,Zip Code 10040,s,s,s,s,s,s,9,s
11,Zip Code 10044,s,s,s,s,s,s,s,s
11,Zip Code 10128,s,s,s,s,s,s,s,s
11,Zip Code 10301,s,s,s,s,s,s,s,s
11,Zip Code 10302,s,s,s,s,s,s,s,s
11,Zip Code 10303,s,s,s,s,s,s,s,s
11,Zip Code 10304,s,s,s,s,s,s,s,s
11,Zip Code 10306,s,s,s,s,s,s,s,s
11,Zip Code 10307,s,s,s,s,s,s,s,s
11,Zip Code 10308,s,s,s,s,s,s,s,s
11,Zip Code 10310,s,s,s,s,s,s,s,s
11,Zip Code 10312,s,s,s,s,s,s,s,s
11,Zip Code 10446,s,s,s,s,s,s,s,s
11,Zip Code 10451,s,s,6,s,13,s,230,49
11,Zip Code 10452,s,s,6,s,21,13,394,75
11,Zip Code 10453,13,7,6,s,31,6,484,86
11,Zip Code 10454,s,s,s,s,12,s,181,29
11,Zip Code 10455,6,s,s,s,12,s,245,41
11,Zip Code 10456,s,s,10,s,30,10,476,74
11,Zip Code 10457,17,9,16,s,41,s,454,55
11,Zip Code 10458,23,10,15,s,45,11,604,113
11,Zip Code 10459,8,s,7,s,25,s,268,52
11,Zip Code 10460,54,27,77,38,115,50,409,85
11,Zip Code 10461,280,245,282,241,183,151,297,92
11,Zip Code 10462,639,563,743,661,712,630,524,174
11,Zip Code 10463,11,s,9,s,13,s,126,22
11,Zip Code 10464,9,s^,17,s^,34,s^,12,s
11,Zip Code 10465,28,10,20,s,44,9,228,53
11,Zip Code 10466,439,428,367,s^,559,530,594,319
11,Zip Code 10467,427,377,432,383,486,429,939,404
11,Zip Code 10468,s,s,12,s,16,s,519,87
11,Zip Code 10469,424,402,365,s^,487,478,594,313
11,Zip Code 10470,94,88,114,s^,133,s^,75,43
11,Zip Code 10471,s,s,s,s,s,s,14,s
11,Zip Code 10472,85,42,55,s,129,21,405,78
11,Zip Code 10473,62,23,36,s,78,12,350,75
11,Zip Code 10474,s,s,s,s,10,s^,83,13
11,Zip Code 10475,211,196,220,s^,230,221,289,148
11,Zip Code 10550,s,s,s,s,s,s,s,s
11,Zip Code 10701,s,s,s,s,s,s,s,s
11,Zip Code 10704,s,s,s,s,s,s,s,s
11,Zip Code 11001,s,s,s,s,s,s,s,s
11,Zip Code 11004,s,s,s,s,s,s,s,s
11,Zip Code 11101,s,s,s,s,s,s,s,s
11,Zip Code 11102,s,s,s,s,s,s,s,s
11,Zip Code 11103,s,s,s,s,s,s,s,s
11,Zip Code 11104,s,s,s,s,s,s,s,s
11,Zip Code 11105,s,s,s,s,s,s,s,s
11,Zip Code 11106,s,s,s,s,s,s,s,s
11,Zip Code 11201,s,s,s,s,s,s,s,s
11,Zip Code 11203,s,s,s,s,s,s,s,s
11,Zip Code 11205,s,s,s,s,s,s,s,s
11,Zip Code 11206,s,s,s,s,s,s,s,s
11,Zip Code 11207,s,s,s,s,s,s,15,s
11,Zip Code 11208,s,s,s,s,s,s,13,s
11,Zip Code 11209,s,s,s,s,s,s,s,s
11,Zip Code 11210,s,s,s,s,s,s,s,s
11,Zip Code 11212,s,s,s,s,s,s,19,s
11,Zip Code 11213,s,s,s,s,s,s,s,s
11,Zip Code 11214,s,s,s,s,s,s,s,s
11,Zip Code 11215,s,s,s,s,s,s,s,s
11,Zip Code 11216,s,s,s,s,s,s,s,s
11,Zip Code 11217,s,s,s,s,s,s,s,s
11,Zip Code 11219,s,s,s,s,s,s,s,s
11,Zip Code 11220,s,s,s,s,s,s,s,s
11,Zip Code 11221,s,s,s,s,s,s,9,s
11,Zip Code 11222,s,s,s,s,s,s,s,s
11,Zip Code 11223,s,s,s,s,s,s,s,s
11,Zip Code 11224,s,s,s,s,s,s,s,s
11,Zip Code 11225,s,s,s,s,s,s,s,s
11,Zip Code 11226,s,s,s,s,s,s,10,s
11,Zip Code 11229,s,s,s,s,s,s,s,s
11,Zip Code 11231,s,s,s,s,s,s,s,s
11,Zip Code 11233,s,s,s,s,s,s,13,s
11,Zip Code 11234,s,s,s,s,s,s,s,s
11,Zip Code 11236,s,s,s,s,s,s,12,s
11,Zip Code 11237,s,s,s,s,s,s,s,s
11,Zip Code 11238,s,s,s,s,s,s,s,s
11,Zip Code 11239,s,s,s,s,s,s,s,s
11,Zip Code 11354,s,s,s,s,s,s,s,s
11,Zip Code 11355,s,s,s,s,s,s,s,s
11,Zip Code 11356,s,s,s,s,s,s,7,s
11,Zip Code 11357,s,s,s,s,s,s,s,s
11,Zip Code 11358,s,s,s,s,s,s,s,s
11,Zip Code 11361,s,s,s,s,s,s,s,s
11,Zip Code 11362,s,s,s,s,s,s,s,s
11,Zip Code 11364,s,s,s,s,s,s,s,s
11,Zip Code 11365,s,s,s,s,s,s,8,s
11,Zip Code 11366,s,s,s,s,s,s,s,s
11,Zip Code 11367,s,s,s,s,s,s,s,s
11,Zip Code 11368,s,s,s,s,s,s,7,s
11,Zip Code 11369,s,s,s,s,s,s,s,s
11,Zip Code 11370,s,s,s,s,s,s,s,s
11,Zip Code 11372,s,s,s,s,s,s,s,s
11,Zip Code 11373,s,s,s,s,s,s,9,s
11,Zip Code 11374,s,s,s,s,s,s,s,s
11,Zip Code 11375,s,s,s,s,s,s,s,s
11,Zip Code 11377,s,s,s,s,s,s,7,s
11,Zip Code 11378,s,s,s,s,s,s,s,s
11,Zip Code 11379,s,s,s,s,s,s,s,s
11,Zip Code 11385,s,s,s,s,s,s,s,s
11,Zip Code 11411,s,s,s,s,s,s,s,s
11,Zip Code 11412,s,s,s,s,s,s,8,s
11,Zip Code 11413,s,s,s,s,s,s,s,s
11,Zip Code 11414,s,s,s,s,s,s,s,s
11,Zip Code 11415,s,s,s,s,s,s,s,s
11,Zip Code 11416,s,s,s,s,s,s,s,s
11,Zip Code 11417,s,s,s,s,s,s,s,s
11,Zip Code 11418,s,s,s,s,s,s,s,s
11,Zip Code 11419,s,s,s,s,s,s,s,s
11,Zip Code 11420,s,s,s,s,s,s,s,s
11,Zip Code 11421,s,s,s,s,s,s,s,s
11,Zip Code 11422,s,s,s,s,s,s,s,s
11,Zip Code 11423,s,s,s,s,s,s,s,s
11,Zip Code 11426,s,s,s,s,s,s,s,s
11,Zip Code 11427,s,s,s,s,s,s,s,s
11,Zip Code 11428,s,s,s,s,s,s,s,s
11,Zip Code 11429,s,s,s,s,s,s,s,s
11,Zip Code 11432,s,s,s,s,s,s,s,s
11,Zip Code 11433,s,s,s,s,s,s,s,s
11,Zip Code 11434,s,s,s,s,s,s,s,s
11,Zip Code 11435,s,s,s,s,s,s,s,s
11,Zip Code 11436,s,s,s,s,s,s,s,s
11,Zip Code 11473,s,s,s,s,s,s,s,s
11,Zip Code 11691,s,s,s,s,s,s,6,s
11,Zip Code 11692,s,s,s,s,s,s,6,s
11,Zip Code 11694,s,s,s,s,s,s,s,s
11,Zip Code 77357,s,s,s,s,s,s,s,s
11,Zip Code Unknown,s,s,s,s,s,s,s,s
12,All Students,"1,365",908,"1,678","1,289","2,156","1,371","5,839","1,255"
12,Home Language is (AMERICAN) SIGN LANGUAGE,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is ADANGME,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is AFRIKAANS,N/A,N/A,N/A,N/A,s,s,7,s
12,Home Language is AKAN,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is ALBANIAN,N/A,N/A,N/A,N/A,s,s,8,s
12,Home Language is AMHARIC,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is ARABIC,N/A,N/A,N/A,N/A,16,8,61,11
12,Home Language is BAMBARA,N/A,N/A,N/A,N/A,s,s,6,s
12,Home Language is BELORUSSIAN,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is BENGALI,N/A,N/A,N/A,N/A,33,23,92,14
12,"Home Language is CHINESE,ANY",N/A,N/A,N/A,N/A,s,s,9,s
12,Home Language is CHINESE-DIALECT UNKNOWN/OTHER,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is DUTCH,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is ENGLISH,N/A,N/A,N/A,N/A,"1,262",780,"3,246",672
12,Home Language is ESTONIAN,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is EWE,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is FANTI,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is FRENCH,N/A,N/A,N/A,N/A,17,11,47,7
12,Home Language is FRENCH-HAITIAN CREOLE,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is FRENCH-KHMER,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is FULANI,N/A,N/A,N/A,N/A,11,s^,18,6
12,Home Language is GA,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is GARIFUNA,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is GERMAN,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is HAITIAN CREOLE,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is HAUSA,N/A,N/A,N/A,N/A,s,s,9,s
12,Home Language is HUNGARIAN,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is IBO,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is INDONESIAN,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is ITALIAN,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is JAMAICAN-CREOLE,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is KOREAN,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is MALINKE,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is MANDARIN,N/A,N/A,N/A,N/A,s,s,6,s
12,Home Language is MANDINGO,N/A,N/A,N/A,N/A,s,s,12,s
12,Home Language is NEPALI,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is PASHTO,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is PILIPINO,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is POLISH,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is PORTUGUESE,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is ROMANIAN,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is RUSSIAN,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is SENECA,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is SERBO-CROATIAN,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is SONINKE,N/A,N/A,N/A,N/A,s,s,23,6
12,Home Language is SPANISH,N/A,N/A,N/A,N/A,772,517,"2,215",519
12,Home Language is TONGA,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is TURKISH,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is TWI,N/A,N/A,N/A,N/A,8,s,18,s
12,Home Language is UKRAINIAN,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is URDU,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is UZBEK,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is VIETNAMESE,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is VIETNAMESE-FRENCH,N/A,N/A,N/A,N/A,s,s,s,s
12,Home Language is WOLOF,N/A,N/A,N/A,N/A,s,s,12,s
12,Residential District 01,s,s,s,s,s,s,6,s
12,Residential District 02,s,s,s,s,s,s,11,s
12,Residential District 03,s,s,s,s,s,s,12,s
12,Residential District 04,s,s,s,s,s,s,29,7
12,Residential District 05,s,s,s,s,s,s,43,6
12,Residential District 06,s,s,s,s,s,s,20,s
12,Residential District 07,13,s,18,s,77,22,446,39
12,Residential District 08,159,56,156,18,289,97,"1,005",223
12,Residential District 09,47,10,74,12,189,56,"1,109",154
12,Residential District 10,48,19,56,14,194,91,915,108
12,Residential District 11,112,40,122,9,141,40,832,118
12,Residential District 12,966,773,"1,213","1,226","1,247","1,058","1,210",545
12,Residential District 13,s,s,s,s,s,s,s,s
12,Residential District 14,s,s,s,s,s,s,s,s
12,Residential District 15,s,s,s,s,s,s,s,s
12,Residential District 16,s,s,s,s,s,s,6,s
12,Residential District 17,s,s,s,s,s,s,s,s
12,Residential District 18,s,s,s,s,s,s,s,s
12,Residential District 19,s,s,s,s,s,s,17,s
12,Residential District 20,s,s,s,s,s,s,s,s
12,Residential District 22,s,s,s,s,s,s,s,s
12,Residential District 23,s,s,s,s,s,s,s,s
12,Residential District 24,s,s,s,s,s,s,41,13
12,Residential District 25,s,s,s,s,s,s,11,s
12,Residential District 26,s,s,s,s,s,s,s,s
12,Residential District 27,s,s,s,s,s,s,37,10
12,Residential District 28,s,s,s,s,s,s,18,6
12,Residential District 29,s,s,s,s,s,s,17,s
12,Residential District 30,s,s,s,s,s,s,12,s
12,Residential District 31,s,s,s,s,s,s,7,s
12,Residential District 32,s,s,s,s,s,s,s,s
12,Residential District Unknown,s,s,6,s,s,s,9,s
12,Zip Code 10001,s,s,s,s,s,s,s,s
12,Zip Code 10002,s,s,s,s,s,s,7,s
12,Zip Code 10009,s,s,s,s,s,s,s,s
12,Zip Code 10010,s,s,s,s,s,s,s,s
12,Zip Code 10016,s,s,s,s,s,s,s,s
12,Zip Code 10018,s,s,s,s,s,s,s,s
12,Zip Code 10019,s,s,s,s,s,s,s,s
12,Zip Code 10023,s,s,s,s,s,s,s,s
12,Zip Code 10024,s,s,s,s,s,s,s,s
12,Zip Code 10025,s,s,s,s,s,s,s,s
12,Zip Code 10026,s,s,s,s,s,s,8,s
12,Zip Code 10027,s,s,s,s,s,s,19,s
12,Zip Code 10029,s,s,s,s,s,s,21,s
